# Program:featureCounts v2.0.6; Command:"featureCounts" "-T4" "-t" "CDS" "-a" "data/ref/GCA_000007565.2_ASM756v2_genomic.gtf" "-o" "results/counts/counts-SRR7029605-bwa.txt" "results/alignment/bwa/SRR7029605.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/bwa/SRR7029605.sorted.bam
PP_1972	AE015451.2	2233412	2234605	-	1194	3841
PP_1974	AE015451.2	2234890	2236902	+	2013	1080
PP_1975	AE015451.2	2237036	2238583	-	1548	93
PP_1976	AE015451.2	2238576	2239736	-	1161	75
PP_1977	AE015451.2	2239772	2241250	+	1479	1504
PP_1978	AE015451.2	2242428	2242964	+	537	74
PP_1979	AE015451.2	2242983	2243861	+	879	129
PP_1980	AE015451.2	2243969	2244400	+	432	346
PP_1981	AE015451.2	2244455	2245423	+	969	392
PP_1982	AE015451.2	2245762	2246208	+	447	643
PP_1983	AE015451.2	2246305	2249598	-	3294	4004
PP_1984	AE015451.2	2249663	2250538	-	876	343
PP_1985	AE015451.2	2250670	2252100	+	1431	1776
PP_1986	AE015451.2	2252100	2252741	+	642	609
PP_1987	AE015451.2	2252863	2253624	+	762	510
PP_1988	AE015451.2	2253682	2254761	+	1080	1595
PP_1989	AE015451.2	2254828	2255937	+	1110	1718
PP_1990	AE015451.2	2256644	2257942	+	1299	0
PP_1992	AE015451.2	2258337	2259338	+	1002	446
PP_1993	AE015451.2	2259413	2262145	+	2733	5364
PP_1994	AE015451.2	2262286	2263143	+	858	301
PP_1995	AE015451.2	2263208	2263825	+	618	1373
PP_1996	AE015451.2	2264051	2264941	+	891	1939
PP_1997	AE015451.2	2264941	2266248	+	1308	1900
PP_1998	AE015451.2	2266235	2266876	+	642	762
PP_1999	AE015451.2	2267076	2267630	+	555	554
PP_2000	AE015451.2	2267676	2269178	+	1503	3373
PP_2001	AE015451.2	2269198	2270406	+	1209	2263
PP_2002	AE015451.2	2270406	2271176	+	771	977
PP_2003	AE015451.2	2272094	2273032	+	939	2910
PP_2004	AE015451.2	2273329	2274366	-	1038	1046
PP_2005	AE015451.2	2274374	2275489	-	1116	632
PP_2006	AE015451.2	2275681	2277321	-	1641	3796
PP_2007	AE015451.2	2277350	2278579	-	1230	1887
PP_2008	AE015451.2	2278861	2280939	+	2079	296
PP_2009	AE015451.2	2281179	2282069	+	891	334
PP_2010	AE015451.2	2282066	2282608	-	543	590
PP_2011	AE015451.2	2282840	2283814	-	975	1941
PP_2012	AE015451.2	2283801	2284745	+	945	562
PP_2013	AE015451.2	2284748	2285716	+	969	412
PP_2014	AE015451.2	2285716	2286600	+	885	507
PP_2015	AE015451.2	2286617	2286874	+	258	309
PP_2016	AE015451.2	2286874	2287701	+	828	686
PP_2017	AE015451.2	2287718	2290372	+	2655	2918
PP_2018	AE015451.2	2290650	2291606	+	957	342
PP_2019	AE015451.2	2291606	2294002	+	2397	2056
PP_2020	AE015451.2	2294006	2294356	+	351	195
PP_2021	AE015451.2	2294325	2295452	+	1128	2468
PP_5496	AE015451.2	2295578	2295751	+	174	134
PP_2023	AE015451.2	2295890	2296486	-	597	101
PP_2024	AE015451.2	2296480	2300121	-	3642	755
PP_2025	AE015451.2	2300121	2301356	-	1236	311
PP_5497	AE015451.2	2301687	2302337	+	651	34
PP_2026	AE015451.2	2302508	2302771	-	264	139
PP_2027	AE015451.2	2303213	2304841	-	1629	585
PP_2028	AE015451.2	2304841	2306556	-	1716	438
PP_2029	AE015451.2	2306556	2307629	-	1074	349
PP_2030	AE015451.2	2307625	2308116	-	492	113
PP_2031	AE015451.2	2308116	2309069	-	954	289
PP_2032	AE015451.2	2309065	2310021	-	957	733
PP_2033	AE015451.2	2310250	2311557	+	1308	119
PP_2034	AE015451.2	2311599	2312855	-	1257	50
PP_2035	AE015451.2	2312876	2314087	-	1212	77
PP_2036	AE015451.2	2314240	2315124	-	885	169
PP_2037	AE015451.2	2315172	2315951	-	780	55
PP_2038	AE015451.2	2316197	2317741	+	1545	44
PP_2039	AE015451.2	2317759	2318922	+	1164	109
PP_2040	AE015451.2	2318988	2320280	+	1293	121
PP_2041	AE015451.2	2320299	2321240	-	942	209
PP_2042	AE015451.2	2321455	2323305	+	1851	62
PP_2043	AE015451.2	2323313	2324638	+	1326	91
PP_2044	AE015451.2	2324641	2325024	+	384	5
PP_5499	AE015451.2	2325020	2325310	+	291	6
PP_2045	AE015451.2	2325345	2327303	-	1959	118
PP_2046	AE015451.2	2327408	2328328	-	921	95
PP_2047	AE015451.2	2328413	2329648	+	1236	216
PP_2048	AE015451.2	2329648	2331420	+	1773	208
PP_2049	AE015451.2	2331457	2332617	+	1161	160
PP_2050	AE015451.2	2332620	2333069	+	450	37
PP_2051	AE015451.2	2333069	2334250	+	1182	266
PP_2052	AE015451.2	2334336	2336456	-	2121	282
PP_5500	AE015451.2	2336539	2336739	-	201	51
PP_2053	AE015451.2	2336853	2337146	+	294	161
PP_2054	AE015451.2	2337171	2338061	-	891	108
PP_2055	AE015451.2	2338208	2339284	+	1077	50
PP_2056	AE015451.2	2339359	2340663	+	1305	69
PP_2057	AE015451.2	2340781	2342082	+	1302	79
PP_2058	AE015451.2	2342149	2343399	+	1251	110
PP_2059	AE015451.2	2343458	2343703	-	246	580
PP_2060	AE015451.2	2343853	2344305	-	453	78
PP_2061	AE015451.2	2344440	2344649	-	210	11
PP_2062	AE015451.2	2344727	2345347	-	621	46
PP_5501	AE015451.2	2345616	2346566	-	951	133
PP_2064	AE015451.2	2346700	2347794	+	1095	53
PP_2065	AE015451.2	2347794	2350874	+	3081	139
PP_2066	AE015451.2	2350934	2351695	-	762	251
PP_2067	AE015451.2	2351753	2353264	-	1512	30
PP_2068	AE015451.2	2353257	2354531	-	1275	41
PP_2069	AE015451.2	2354592	2356010	-	1419	86
PP_2070	AE015451.2	2356114	2356821	-	708	34
PP_2071	AE015451.2	2356994	2357377	-	384	20
PP_2072	AE015451.2	2357489	2358310	-	822	68
PP_2073	AE015451.2	2358333	2358845	-	513	58
PP_2074	AE015451.2	2359043	2359963	+	921	431
PP_2075	AE015451.2	2360026	2361156	-	1131	66
PP_2076	AE015451.2	2361156	2363876	-	2721	37
PP_2077	AE015451.2	2364212	2365441	-	1230	117
PP_2078	AE015451.2	2365565	2366467	+	903	116
PP_2079	AE015451.2	2366557	2367012	-	456	134
PP_2080	AE015451.2	2367183	2372045	+	4863	11429
PP_2081	AE015451.2	2372163	2372978	-	816	279
PP_2082	AE015451.2	2373170	2375542	+	2373	5009
PP_2083	AE015451.2	2375647	2376636	+	990	231
PP_2084	AE015451.2	2376844	2377332	+	489	350
PP_2085	AE015451.2	2377360	2378355	+	996	494
PP_2086	AE015451.2	2378446	2378715	+	270	185
PP_2087	AE015451.2	2378721	2379542	+	822	992
PP_2088	AE015451.2	2379635	2380222	+	588	1112
PP_2089	AE015451.2	2380337	2381368	+	1032	18814
PP_2090	AE015451.2	2381461	2382198	-	738	22
PP_2091	AE015451.2	2382229	2383896	-	1668	189
PP_2092	AE015451.2	2383909	2385141	-	1233	26
PP_2093	AE015451.2	2385305	2385877	-	573	10
PP_2094	AE015451.2	2385892	2387103	-	1212	356
PP_2095	AE015451.2	2387241	2388260	+	1020	1073
PP_5502	AE015451.2	2388410	2388622	-	213	31880
PP_2096	AE015451.2	2389140	2391374	+	2235	4817
PP_2097	AE015451.2	2391472	2393871	+	2400	2213
PP_2098	AE015451.2	2393983	2395392	-	1410	1528
PP_2099	AE015451.2	2395638	2395979	-	342	541
PP_2100	AE015451.2	2396024	2399656	-	3633	170
PP_2101	AE015451.2	2399662	2400282	-	621	12
PP_2102	AE015451.2	2400560	2401888	-	1329	636
PP_2103	AE015451.2	2402040	2402366	-	327	682
PP_2104	AE015451.2	2402366	2402737	-	372	870
PP_2105	AE015451.2	2402750	2403061	-	312	1219
PP_2106	AE015451.2	2403374	2404579	+	1206	427
PP_2107	AE015451.2	2404656	2404892	+	237	375
PP_2108	AE015451.2	2405004	2405432	+	429	197
PP_2109	AE015451.2	2405501	2405806	+	306	123
PP_2110	AE015451.2	2405840	2406742	+	903	315
PP_2111	AE015451.2	2407002	2408564	-	1563	737
PP_2112	AE015451.2	2408709	2411447	-	2739	6086
PP_2113	AE015451.2	2411672	2412733	+	1062	255
PP_2114	AE015451.2	2413157	2414455	+	1299	7
PP_2115	AE015451.2	2414803	2414997	+	195	1
PP_2116	AE015451.2	2415022	2415261	+	240	98
PP_2117	AE015451.2	2415325	2416464	+	1140	1143
PP_2118	AE015451.2	2416585	2416779	-	195	2624
PP_2119	AE015451.2	2416966	2418726	+	1761	242
PP_2120	AE015451.2	2418850	2420514	+	1665	220
PP_2121	AE015451.2	2420784	2421002	-	219	1666
PP_2122	AE015451.2	2421190	2421726	+	537	360
PP_2123	AE015451.2	2421713	2422936	+	1224	738
PP_2124	AE015451.2	2422931	2424175	-	1245	1492
PP_2125	AE015451.2	2424390	2425316	+	927	417
PP_2126	AE015451.2	2425306	2425962	-	657	130
PP_2127	AE015451.2	2425955	2426893	-	939	69
PP_5503	AE015451.2	2427218	2427727	-	510	30
PP_2128	AE015451.2	2428076	2429008	+	933	404
PP_2129	AE015451.2	2429067	2429867	+	801	576
PP_2130	AE015451.2	2429986	2431956	-	1971	3299
PP_2131	AE015451.2	2432129	2434054	+	1926	909
PP_2132	AE015451.2	2434168	2434605	-	438	1335
PP_2133	AE015451.2	2434689	2435150	+	462	144
PP_2134	AE015451.2	2435457	2436419	+	963	0
PP_2136	AE015451.2	2437081	2439225	+	2145	2555
PP_2137	AE015451.2	2439260	2440432	+	1173	1569
PP_2138	AE015451.2	2440511	2440759	+	249	366
PP_2139	AE015451.2	2440863	2443469	+	2607	5792
PP_2140	AE015451.2	2443485	2444075	+	591	553
PP_2141	AE015451.2	2444129	2444359	+	231	562
PP_2142	AE015451.2	2444416	2444889	-	474	346
PP_2143	AE015451.2	2444906	2445511	-	606	472
PP_2144	AE015451.2	2445727	2446431	+	705	635
PP_2145	AE015451.2	2446612	2447619	+	1008	947
PP_2146	AE015451.2	2447768	2451082	-	3315	970
PP_2147	AE015451.2	2451090	2451659	-	570	195
PP_2148	AE015451.2	2451672	2455118	-	3447	1269
PP_2149	AE015451.2	2455286	2456746	+	1461	5884
PP_2150	AE015451.2	2456930	2457925	+	996	224
PP_2151	AE015451.2	2458133	2459524	+	1392	1185
PP_2152	AE015451.2	2459579	2460292	-	714	1252
PP_2153	AE015451.2	2460327	2460803	-	477	1129
PP_2154	AE015451.2	2461002	2462249	+	1248	1140
PP_2155	AE015451.2	2462245	2462940	+	696	444
PP_2156	AE015451.2	2463004	2464242	+	1239	571
PP_2157	AE015451.2	2464288	2465637	-	1350	314
PP_2158	AE015451.2	2465637	2466314	-	678	200
PP_2159	AE015451.2	2466515	2467039	+	525	101
PP_2160	AE015451.2	2467111	2467938	+	828	694
PP_2161	AE015451.2	2467976	2468236	-	261	1056
PP_2162	AE015451.2	2468362	2468922	-	561	340
PP_2163	AE015451.2	2469124	2469828	+	705	2673
PP_2164	AE015451.2	2469869	2470165	-	297	587
PP_2165	AE015451.2	2470436	2471614	+	1179	5249
PP_2166	AE015451.2	2471614	2472093	+	480	1297
PP_2167	AE015451.2	2472248	2474095	-	1848	287
PP_2168	AE015451.2	2474278	2475201	-	924	1362
PP_2169	AE015451.2	2475361	2476368	-	1008	413
PP_2170	AE015451.2	2476466	2477161	+	696	109
PP_2171	AE015451.2	2477213	2477836	-	624	112
PP_2172	AE015451.2	2478304	2478744	+	441	540
PP_2173	AE015451.2	2479195	2480061	-	867	133
PP_2174	AE015451.2	2480171	2480560	-	390	68
PP_2175	AE015451.2	2480645	2481346	-	702	161
PP_2176	AE015451.2	2481449	2482375	-	927	241
PP_2177	AE015451.2	2482553	2483104	+	552	26
PP_2178	AE015451.2	2483135	2484478	+	1344	54
PP_2179	AE015451.2	2484566	2485336	+	771	35
PP_2180	AE015451.2	2485409	2486764	+	1356	98
PP_2181	AE015451.2	2486951	2487502	+	552	312
PP_2182	AE015451.2	2487629	2488141	+	513	520
PP_2183	AE015451.2	2488546	2489025	+	480	487
PP_2184	AE015451.2	2489004	2490578	+	1575	1254
PP_2185	AE015451.2	2490578	2493457	+	2880	2164
PP_2186	AE015451.2	2493457	2493657	+	201	230
PP_2187	AE015451.2	2493777	2494637	-	861	2275
PP_2188	AE015451.2	2494792	2495406	+	615	453
PP_2189	AE015451.2	2495435	2495857	-	423	1268
PP_2190	AE015451.2	2495880	2496140	+	261	466
PP_2191	AE015451.2	2496167	2496643	-	477	294
PP_2192	AE015451.2	2496775	2497896	+	1122	405
PP_2193	AE015451.2	2498100	2500550	+	2451	261
PP_2194	AE015451.2	2500581	2501468	-	888	117
PP_2195	AE015451.2	2501562	2502647	+	1086	528
PP_2196	AE015451.2	2502706	2503638	+	933	422
PP_2197	AE015451.2	2503874	2504188	+	315	393
PP_2198	AE015451.2	2504214	2505356	+	1143	869
PP_2199	AE015451.2	2505401	2506504	+	1104	349
PP_2200	AE015451.2	2506521	2507099	+	579	347
PP_2201	AE015451.2	2507178	2508173	-	996	444
PP_2202	AE015451.2	2508252	2508686	-	435	120
PP_2203	AE015451.2	2508689	2509114	-	426	315
PP_2204	AE015451.2	2509132	2510013	-	882	317
PP_2205	AE015451.2	2510009	2511730	-	1722	79
PP_2206	AE015451.2	2511812	2513089	-	1278	115
PP_2207	AE015451.2	2513276	2514337	+	1062	285
PP_2208	AE015451.2	2514562	2515386	-	825	54
PP_2209	AE015451.2	2515424	2516527	-	1104	37
PP_2210	AE015451.2	2516640	2517500	+	861	138
PP_2211	AE015451.2	2517581	2518600	+	1020	214
PP_2212	AE015451.2	2518750	2523192	+	4443	376
PP_2213	AE015451.2	2523279	2524961	+	1683	218
PP_2214	AE015451.2	2524978	2525742	+	765	57
PP_2215	AE015451.2	2525757	2526947	+	1191	133
PP_2216	AE015451.2	2526959	2528083	+	1125	165
PP_2217	AE015451.2	2528100	2528870	+	771	518
PP_2218	AE015451.2	2529280	2530578	+	1299	0
PP_2219	AE015451.2	2530762	2531127	+	366	90
PP_2220	AE015451.2	2531166	2531567	+	402	221
PP_2222	AE015451.2	2531746	2531940	+	195	17
PP_2223	AE015451.2	2532229	2532756	+	528	229
PP_2224	AE015451.2	2532756	2532965	+	210	64
PP_2225	AE015451.2	2532984	2533346	-	363	95
PP_2226	AE015451.2	2533346	2533621	-	276	54
PP_2227	AE015451.2	2533621	2534106	-	486	86
PP_2228	AE015451.2	2534106	2535782	-	1677	282
PP_2229	AE015451.2	2535782	2536123	-	342	56
PP_2230	AE015451.2	2536126	2539038	-	2913	705
PP_2231	AE015451.2	2539192	2540139	-	948	71
PP_2232	AE015451.2	2540254	2540784	+	531	486
PP_2233	AE015451.2	2540839	2541384	-	546	3093
PP_2234	AE015451.2	2541467	2542456	+	990	973
PP_2235	AE015451.2	2542541	2542918	+	378	103
PP_2236	AE015451.2	2542903	2543670	-	768	196
PP_2237	AE015451.2	2543657	2544772	-	1116	309
PP_2238	AE015451.2	2544900	2546798	+	1899	1170
PP_5504	AE015451.2	2546844	2547122	-	279	284
PP_2239	AE015451.2	2547317	2548201	-	885	169
PP_2240	AE015451.2	2554020	2555897	+	1878	8882
PP_2241	AE015451.2	2556114	2557310	-	1197	1667
PP_2242	AE015451.2	2557741	2559972	+	2232	123
PP_2243	AE015451.2	2560039	2560638	+	600	164
PP_2244	AE015451.2	2560648	2561430	-	783	1252
PP_2245	AE015451.2	2561558	2562148	-	591	92
PP_2246	AE015451.2	2562263	2563396	+	1134	355
PP_2247	AE015451.2	2563412	2563786	+	375	296
PP_2248	AE015451.2	2563902	2564963	+	1062	327
PP_2249	AE015451.2	2565023	2566951	-	1929	272
PP_2250	AE015451.2	2567052	2567927	-	876	137
PP_2251	AE015451.2	2568030	2568455	+	426	95
PP_2252	AE015451.2	2568501	2569547	-	1047	264
PP_2253	AE015451.2	2569702	2570367	-	666	83
PP_2254	AE015451.2	2570387	2571082	-	696	138
PP_2255	AE015451.2	2571129	2572436	-	1308	110
PP_2256	AE015451.2	2572667	2572978	-	312	68
PP_2257	AE015451.2	2573245	2574807	+	1563	455
PP_2258	AE015451.2	2574824	2576509	+	1686	205
PP_2259	AE015451.2	2576622	2578394	-	1773	824
PP_2260	AE015451.2	2578591	2579682	+	1092	66
PP_2261	AE015451.2	2579685	2580779	+	1095	16
PP_2262	AE015451.2	2580779	2581642	+	864	38
PP_2263	AE015451.2	2581649	2582446	+	798	27
PP_5505	AE015451.2	2582462	2582731	+	270	11
PP_2264	AE015451.2	2582774	2584510	+	1737	338
PP_2265	AE015451.2	2584643	2585494	-	852	841
PP_2266	AE015451.2	2586636	2589191	+	2556	66
PP_5507	AE015451.2	2589642	2589890	+	249	4
PP_2267	AE015451.2	2589954	2590631	+	678	3
PP_2268	AE015451.2	2590657	2591079	+	423	1
PP_2269	AE015451.2	2591085	2591531	+	447	0
PP_2270	AE015451.2	2591806	2593254	+	1449	39
PP_5508	AE015451.2	2593272	2593496	+	225	10
PP_5509	AE015451.2	2593503	2593910	+	408	49
PP_5510	AE015451.2	2593917	2594108	+	192	12
PP_2272	AE015451.2	2594352	2594954	+	603	40
PP_5511	AE015451.2	2594947	2595138	+	192	2
PP_2273	AE015451.2	2595282	2597201	+	1920	54
PP_2274	AE015451.2	2597218	2597430	+	213	18
PP_2275	AE015451.2	2597468	2597674	+	207	23
PP_2276	AE015451.2	2597626	2598375	+	750	36
PP_2277	AE015451.2	2598662	2600044	+	1383	209
PP_2278	AE015451.2	2600102	2600293	+	192	6
PP_5512	AE015451.2	2600296	2600511	+	216	5
PP_2279	AE015451.2	2600524	2602095	+	1572	29
PP_2280	AE015451.2	2602076	2602234	+	159	1
PP_2281	AE015451.2	2602237	2603013	+	777	29
PP_5513	AE015451.2	2603044	2603481	+	438	35
PP_2282	AE015451.2	2603870	2604835	+	966	48
PP_2283	AE015451.2	2604900	2605484	+	585	17
PP_2284	AE015451.2	2605491	2607833	+	2343	161
PP_5514	AE015451.2	2607892	2608302	+	411	200
PP_2285	AE015451.2	2608290	2608847	+	558	10
PP_2286	AE015451.2	2608860	2611046	+	2187	66
PP_2287	AE015451.2	2611062	2615768	+	4707	110
PP_2288	AE015451.2	2615834	2617471	+	1638	47
PP_2289	AE015451.2	2617474	2617974	+	501	138
PP_2290	AE015451.2	2618024	2618257	+	234	69
PP_2291	AE015451.2	2618247	2618531	+	285	324
PP_2292	AE015451.2	2618545	2619312	-	768	2861
PP_2293	AE015451.2	2619461	2621146	+	1686	83
PP_2294	AE015451.2	2621186	2621623	+	438	586
PP_5515	AE015451.2	2621967	2622206	+	240	22
PP_5516	AE015451.2	2622557	2622808	+	252	326
PP_5517	AE015451.2	2622832	2623161	+	330	383
PP_2295	AE015451.2	2623410	2623991	+	582	37
PP_2296	AE015451.2	2624409	2624762	+	354	156
PP_2297	AE015451.2	2624740	2625819	+	1080	194
PP_2298	AE015451.2	2626347	2626682	+	336	138
PP_2299	AE015451.2	2626916	2628244	+	1329	5479
PP_2300	AE015451.2	2628339	2628977	+	639	2119
PP_2301	AE015451.2	2629044	2630369	+	1326	4359
PP_2302	AE015451.2	2630536	2632929	+	2394	3788
PP_2303	AE015451.2	2633085	2633354	+	270	2395
PP_2304	AE015451.2	2633539	2635407	+	1869	799
PP_2305	AE015451.2	2635530	2636573	-	1044	1003
PP_2306	AE015451.2	2636745	2637020	+	276	1153
PP_2307	AE015451.2	2637038	2637814	+	777	2159
PP_2308	AE015451.2	2637895	2638689	+	795	1742
PP_2309	AE015451.2	2638737	2639102	-	366	728
PP_2310	AE015451.2	2639181	2640656	-	1476	653
PP_2311	AE015451.2	2640786	2641580	-	795	193
PP_2312	AE015451.2	2641738	2643141	+	1404	415
PP_2313	AE015451.2	2643257	2643691	+	435	154
PP_2314	AE015451.2	2643943	2644248	+	306	1677
PP_2315	AE015451.2	2644263	2644748	+	486	636
PP_2316	AE015451.2	2644818	2647313	-	2496	1040
PP_2317	AE015451.2	2647322	2648005	-	684	385
PP_2318	AE015451.2	2648016	2648618	+	603	322
PP_2319	AE015451.2	2648650	2648967	+	318	62
PP_2320	AE015451.2	2649084	2650058	+	975	4797
PP_2322	AE015451.2	2650198	2650446	-	249	43147
PP_2323	AE015451.2	2650804	2651232	+	429	858
PP_2324	AE015451.2	2651308	2652417	-	1110	1384
PP_2325	AE015451.2	2652614	2653558	+	945	191
PP_2326	AE015451.2	2653686	2654180	+	495	1660
PP_2327	AE015451.2	2654312	2655283	+	972	2216
PP_2328	AE015451.2	2655459	2656190	-	732	871
PP_2329	AE015451.2	2656274	2657611	-	1338	407
PP_2330	AE015451.2	2657823	2658800	-	978	590
PP_2331	AE015451.2	2658803	2660335	-	1533	1158
PP_2332	AE015451.2	2660344	2660877	-	534	310
PP_2333	AE015451.2	2661184	2661897	+	714	419
PP_2334	AE015451.2	2661897	2662784	+	888	187
PP_2335	AE015451.2	2662848	2663972	+	1125	221
PP_2336	AE015451.2	2664138	2666723	+	2586	438
PP_2337	AE015451.2	2666792	2667979	+	1188	867
PP_2338	AE015451.2	2668149	2669630	+	1482	1330
PP_2339	AE015451.2	2669711	2672317	-	2607	5351
PP_2340	AE015451.2	2672687	2673202	+	516	381
PP_2341	AE015451.2	2673219	2673572	-	354	200
PP_5519	AE015451.2	2673640	2673810	-	171	22
PP_2342	AE015451.2	2673835	2674026	-	192	85
PP_2343	AE015451.2	2674018	2674746	+	729	566
PP_2344	AE015451.2	2675058	2676134	-	1077	696
PP_2345	AE015451.2	2676372	2676677	+	306	360
PP_2346	AE015451.2	2676680	2676991	+	312	163
PP_2347	AE015451.2	2676995	2677660	+	666	336
PP_2348	AE015451.2	2677660	2678976	+	1317	340
PP_2349	AE015451.2	2679260	2680411	+	1152	321
PP_2350	AE015451.2	2680391	2681254	-	864	203
PP_2351	AE015451.2	2681435	2683321	+	1887	978
PP_2352	AE015451.2	2683440	2684564	-	1125	523
PP_5520	AE015451.2	2684643	2684882	-	240	94
PP_2354	AE015451.2	2685337	2687721	-	2385	1621
PP_2355	AE015451.2	2687738	2688196	-	459	298
PP_2356	AE015451.2	2688215	2690479	-	2265	2125
PP_2357	AE015451.2	2690661	2691251	+	591	7821
PP_2358	AE015451.2	2691285	2691818	+	534	3583
PP_2359	AE015451.2	2691840	2692370	+	531	2928
PP_2360	AE015451.2	2692377	2692877	+	501	2032
PP_2361	AE015451.2	2692903	2693694	+	792	3182
PP_2362	AE015451.2	2693710	2696100	+	2391	3282
PP_2363	AE015451.2	2696100	2697068	+	969	780
PP_2364	AE015451.2	2697151	2698296	-	1146	731
PP_2365	AE015451.2	2698441	2699211	-	771	137
PP_2366	AE015451.2	2699251	2700510	-	1260	34
PP_2367	AE015451.2	2700646	2701830	-	1185	38
PP_2368	AE015451.2	2701839	2702639	-	801	25
PP_2369	AE015451.2	2702844	2707028	+	4185	147
PP_2370	AE015451.2	2707081	2707572	-	492	883
PP_2371	AE015451.2	2707559	2709208	-	1650	3467
PP_2372	AE015451.2	2709422	2710495	+	1074	752
PP_2373	AE015451.2	2710542	2710694	+	153	430
PP_2374	AE015451.2	2711014	2711253	-	240	466
PP_2375	AE015451.2	2711399	2715103	-	3705	1008
PP_2376	AE015451.2	2715286	2717583	+	2298	379
PP_2377	AE015451.2	2717781	2718812	+	1032	165
PP_2378	AE015451.2	2718874	2719455	+	582	548
PP_2379	AE015451.2	2719655	2720260	+	606	215
PP_2380	AE015451.2	2720264	2720743	+	480	384
PP_2381	AE015451.2	2720799	2721038	-	240	1617
PP_2382	AE015451.2	2721480	2722694	+	1215	64
PP_2383	AE015451.2	2722749	2723591	-	843	274
PP_2384	AE015451.2	2723591	2723902	-	312	24
PP_2385	AE015451.2	2723902	2724591	-	690	112
PP_2386	AE015451.2	2724742	2725569	-	828	174
PP_2387	AE015451.2	2725576	2726655	-	1080	1337
PP_2388	AE015451.2	2726698	2727321	-	624	854
PP_2389	AE015451.2	2727327	2728112	-	786	1602
PP_2390	AE015451.2	2728273	2729190	+	918	263
PP_2392	AE015451.2	2729554	2730594	+	1041	197
PP_2393	AE015451.2	2730664	2733021	+	2358	737
PP_2394	AE015451.2	2733103	2737521	+	4419	410
PP_2395	AE015451.2	2737622	2742112	+	4491	157
PP_2396	AE015451.2	2742314	2742892	+	579	2760
PP_2397	AE015451.2	2742905	2743558	+	654	132
PP_2398	AE015451.2	2743636	2744466	+	831	52
PP_2399	AE015451.2	2744462	2745154	+	693	61
PP_2400	AE015451.2	2745195	2745680	-	486	22
PP_2401	AE015451.2	2745698	2746312	-	615	10
PP_2402	AE015451.2	2746485	2747768	-	1284	81
PP_2403	AE015451.2	2747768	2748505	-	738	84
PP_2404	AE015451.2	2748726	2748998	+	273	16
PP_2405	AE015451.2	2748991	2749524	+	534	102
PP_2406	AE015451.2	2749644	2750489	-	846	52
PP_2407	AE015451.2	2750489	2750935	-	447	16
PP_2408	AE015451.2	2751174	2752448	+	1275	27
PP_2409	AE015451.2	2752444	2753655	+	1212	29
PP_2410	AE015451.2	2753675	2756818	+	3144	140
PP_2411	AE015451.2	2756857	2758191	-	1335	128
PP_2412	AE015451.2	2758375	2759163	-	789	326
PP_2413	AE015451.2	2759311	2760942	-	1632	138
PP_2414	AE015451.2	2760942	2761418	-	477	90
PP_2415	AE015451.2	2761420	2762046	+	627	221
PP_2416	AE015451.2	2762109	2762894	-	786	183
PP_2417	AE015451.2	2762894	2763910	-	1017	148
PP_2418	AE015451.2	2763910	2765001	-	1092	133
PP_2419	AE015451.2	2765258	2766415	-	1158	59
PP_2420	AE015451.2	2766536	2768719	-	2184	80
PP_2421	AE015451.2	2769136	2769684	-	549	394
PP_2422	AE015451.2	2769784	2770134	-	351	1177
PP_2423	AE015451.2	2770246	2771142	-	897	396
PP_2424	AE015451.2	2771301	2771843	+	543	213
PP_2425	AE015451.2	2771913	2772815	-	903	175
PP_2426	AE015451.2	2772997	2774046	+	1050	61
PP_5521	AE015451.2	2774162	2775511	-	1350	175
PP_2428	AE015451.2	2775654	2776877	+	1224	196
PP_2429	AE015451.2	2776923	2777504	-	582	26
PP_2430	AE015451.2	2777558	2778385	-	828	74
PP_2431	AE015451.2	2778437	2779357	-	921	81
PP_2432	AE015451.2	2779461	2780111	+	651	210
PP_2433	AE015451.2	2780227	2780703	+	477	97
PP_2434	AE015451.2	2780703	2781137	+	435	74
PP_2435	AE015451.2	2781151	2782365	-	1215	178
PP_2436	AE015451.2	2782499	2783422	-	924	175
PP_2437	AE015451.2	2783548	2784789	+	1242	653
PP_5522	AE015451.2	2784956	2785207	+	252	31
PP_5523	AE015451.2	2785207	2785593	+	387	40
PP_2438	AE015451.2	2785607	2786668	-	1062	766
PP_2439	AE015451.2	2786990	2787550	+	561	125
PP_2440	AE015451.2	2787678	2789237	+	1560	74
PP_2441	AE015451.2	2789407	2789592	+	186	283
PP_2442	AE015451.2	2789603	2790247	-	645	875
PP_2443	AE015451.2	2790339	2791547	-	1209	326
PP_2444	AE015451.2	2791648	2792538	-	891	171
PP_5524	AE015451.2	2792671	2792907	+	237	23
PP_2445	AE015451.2	2792939	2793688	+	750	134
PP_2446	AE015451.2	2793821	2794003	-	183	357
PP_2447	AE015451.2	2794158	2794889	+	732	395
PP_2448	AE015451.2	2795007	2796287	-	1281	268
PP_2449	AE015451.2	2796948	2797514	+	567	374
